smartmoneyconcepts not installed — SMC confluence disabled
2026-04-01 04:54:05 [INFO    ] backtest_scalping              Loading primary M5 data from data/backtest_cache/XAUUSD_M5_all.csv
2026-04-01 04:54:11 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2681.54000 (RSI=92.3, extreme overbought)
2026-04-01 04:54:11 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2681.85000 (RSI=85.3, extreme overbought)
2026-04-01 04:54:11 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2681.95000 (RSI=85.6, extreme overbought)
2026-04-01 04:54:11 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2682.00000 (RSI=85.8, extreme overbought)
2026-04-01 04:54:11 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2682.33000 (RSI=87.2, extreme overbought)
2026-04-01 04:54:11 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2682.78000 (RSI=88.9, extreme overbought)
2026-04-01 04:54:12 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2692.07000 (RSI=85.4, extreme overbought)
2026-04-01 04:54:12 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2691.29000 (RSI=12.9, extreme oversold)
2026-04-01 04:54:12 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2690.35000 (RSI=10.6, extreme oversold)
2026-04-01 04:54:12 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2715.20000 (RSI=13.9, extreme oversold)
2026-04-01 04:54:13 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2713.35000 (RSI=88.3, extreme overbought)
2026-04-01 04:54:15 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2738.17000 (RSI=85.7, extreme overbought)
2026-04-01 04:54:15 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2761.81000 (RSI=88.6, extreme overbought)
2026-04-01 04:54:16 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2745.93000 (RSI=11.7, extreme oversold)
2026-04-01 04:54:16 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2743.78000 (RSI=9.2, extreme oversold)
2026-04-01 04:54:16 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2742.87000 (RSI=8.3, extreme oversold)
2026-04-01 04:54:16 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2742.59000 (RSI=8.0, extreme oversold)
2026-04-01 04:54:16 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2743.47000 (RSI=15.0, extreme oversold)
2026-04-01 04:54:16 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2756.41000 (RSI=85.0, extreme overbought)
2026-04-01 04:54:18 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2754.99000 (RSI=14.8, extreme oversold)
2026-04-01 04:54:18 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2752.91000 (RSI=11.5, extreme oversold)
2026-04-01 04:54:18 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2748.74000 (RSI=85.3, extreme overbought)
2026-04-01 04:54:18 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2749.13000 (RSI=86.5, extreme overbought)
2026-04-01 04:54:19 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2764.48000 (RSI=86.1, extreme overbought)
2026-04-01 04:54:19 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2765.19000 (RSI=88.0, extreme overbought)
2026-04-01 04:54:20 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2765.54000 (RSI=89.2, extreme overbought)
2026-04-01 04:54:20 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2766.37000 (RSI=90.9, extreme overbought)
2026-04-01 04:54:20 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2767.59000 (RSI=87.1, extreme overbought)
2026-04-01 04:54:20 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2771.06000 (RSI=87.5, extreme overbought)
2026-04-01 04:54:20 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2770.93000 (RSI=85.1, extreme overbought)
2026-04-01 04:54:20 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2771.37000 (RSI=86.6, extreme overbought)
2026-04-01 04:54:20 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2772.54000 (RSI=89.8, extreme overbought)
2026-04-01 04:54:20 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2772.59000 (RSI=89.9, extreme overbought)
2026-04-01 04:54:20 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2772.53000 (RSI=88.4, extreme overbought)
2026-04-01 04:54:20 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2773.32000 (RSI=90.7, extreme overbought)
2026-04-01 04:54:20 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2797.08000 (RSI=85.9, extreme overbought)
2026-04-01 04:54:21 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2802.13000 (RSI=87.4, extreme overbought)
2026-04-01 04:54:21 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2806.01000 (RSI=86.3, extreme overbought)
2026-04-01 04:54:21 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2807.23000 (RSI=88.9, extreme overbought)
2026-04-01 04:54:21 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2807.20000 (RSI=88.4, extreme overbought)
2026-04-01 04:54:21 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2796.82000 (RSI=85.5, extreme overbought)
2026-04-01 04:54:21 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2797.99000 (RSI=87.2, extreme overbought)
2026-04-01 04:54:21 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2798.58000 (RSI=88.0, extreme overbought)
2026-04-01 04:54:21 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2799.63000 (RSI=89.4, extreme overbought)
2026-04-01 04:54:22 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2807.81000 (RSI=85.1, extreme overbought)
2026-04-01 04:54:22 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2808.61000 (RSI=86.5, extreme overbought)
2026-04-01 04:54:22 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2809.82000 (RSI=88.5, extreme overbought)
2026-04-01 04:54:22 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2818.58000 (RSI=85.5, extreme overbought)
2026-04-01 04:54:22 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2825.95000 (RSI=93.1, extreme overbought)
2026-04-01 04:54:22 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2829.17000 (RSI=94.6, extreme overbought)
2026-04-01 04:54:22 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2830.26000 (RSI=95.0, extreme overbought)
2026-04-01 04:54:22 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2807.57000 (RSI=14.3, extreme oversold)
2026-04-01 04:54:22 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2820.44000 (RSI=85.4, extreme overbought)
2026-04-01 04:54:22 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2822.91000 (RSI=86.0, extreme overbought)
2026-04-01 04:54:23 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2825.97000 (RSI=86.1, extreme overbought)
2026-04-01 04:54:23 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2832.13000 (RSI=93.2, extreme overbought)
2026-04-01 04:54:23 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2835.06000 (RSI=94.7, extreme overbought)
2026-04-01 04:54:23 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2835.74000 (RSI=95.0, extreme overbought)
2026-04-01 04:54:23 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2834.97000 (RSI=85.3, extreme overbought)
2026-04-01 04:54:24 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2864.25000 (RSI=13.6, extreme oversold)
2026-04-01 04:54:24 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2859.35000 (RSI=14.1, extreme oversold)
