time,open,high,low,close,tick_volume,spread,real_volume
2023-01-16 16:00:00+00:00,0.63815,0.63901,0.63808,0.6383,1812,14,0
2023-01-16 17:00:00+00:00,0.6383,0.6392,0.63824,0.63889,2003,14,0
2023-01-16 18:00:00+00:00,0.63888,0.63908,0.63833,0.63871,1197,14,0
2023-01-16 19:00:00+00:00,0.63872,0.6388,0.6383,0.63855,932,14,0
2023-01-16 20:00:00+00:00,0.63849,0.63857,0.63806,0.63811,851,14,0
2023-01-16 21:00:00+00:00,0.63811,0.63842,0.63809,0.63842,1186,14,0
2023-01-16 22:00:00+00:00,0.63841,0.63856,0.63781,0.63792,623,14,0
2023-01-16 23:00:00+00:00,0.63793,0.63825,0.63771,0.638,741,14,0
2023-01-17 00:00:00+00:00,0.63755,0.63818,0.6374,0.63772,172,30,0
2023-01-17 01:00:00+00:00,0.63772,0.63902,0.63771,0.63881,1259,16,0
2023-01-17 02:00:00+00:00,0.63881,0.6399,0.63844,0.63931,1440,14,0
2023-01-17 03:00:00+00:00,0.63931,0.63963,0.63786,0.63875,2354,14,0
2023-01-17 04:00:00+00:00,0.63875,0.63985,0.63726,0.63865,2360,14,0
2023-01-17 05:00:00+00:00,0.63855,0.6406,0.63855,0.63983,1577,14,0
2023-01-17 06:00:00+00:00,0.63983,0.6402,0.63925,0.64007,1432,15,0
2023-01-17 07:00:00+00:00,0.64007,0.64034,0.63919,0.63982,1681,15,0
2023-01-17 08:00:00+00:00,0.63984,0.64059,0.63842,0.63852,2355,15,0
2023-01-17 09:00:00+00:00,0.63843,0.64003,0.63805,0.63994,2304,14,0
2023-01-17 10:00:00+00:00,0.63992,0.64082,0.63981,0.6407,2594,14,0
2023-01-17 11:00:00+00:00,0.6407,0.64147,0.63913,0.63938,2507,14,0
2023-01-17 12:00:00+00:00,0.63939,0.64002,0.63658,0.63771,2431,14,0
2023-01-17 13:00:00+00:00,0.6377,0.64014,0.63751,0.64001,2119,14,0
2023-01-17 14:00:00+00:00,0.64003,0.64152,0.63961,0.64049,2637,14,0
2023-01-17 15:00:00+00:00,0.64044,0.64078,0.63885,0.63981,3307,14,0
2023-01-17 16:00:00+00:00,0.63985,0.64242,0.63976,0.64158,3632,14,0
2023-01-17 17:00:00+00:00,0.6416,0.64353,0.64043,0.64349,4676,14,0
2023-01-17 18:00:00+00:00,0.64347,0.6437,0.64186,0.6423,3077,14,0
2023-01-17 19:00:00+00:00,0.64232,0.64289,0.64146,0.64236,2071,14,0
2023-01-17 20:00:00+00:00,0.64148,0.6427,0.64148,0.64232,1877,14,0
2023-01-17 21:00:00+00:00,0.64232,0.64359,0.64189,0.64309,1834,14,0
2023-01-17 22:00:00+00:00,0.6431,0.64335,0.64226,0.64271,1346,14,0
2023-01-17 23:00:00+00:00,0.64278,0.64316,0.6426,0.64273,595,16,0
2023-01-18 00:00:00+00:00,0.63756,0.64287,0.63756,0.6425,359,26,0
2023-01-18 01:00:00+00:00,0.64249,0.64324,0.64245,0.6431,776,17,0
2023-01-18 02:00:00+00:00,0.6431,0.64336,0.64225,0.64254,1958,14,0
2023-01-18 03:00:00+00:00,0.64251,0.64497,0.64244,0.64489,2248,14,0
2023-01-18 04:00:00+00:00,0.64492,0.64581,0.64256,0.64417,3225,14,0
2023-01-18 05:00:00+00:00,0.64428,0.64578,0.64341,0.6441,3171,14,0
2023-01-18 06:00:00+00:00,0.64411,0.64538,0.64325,0.64522,2076,14,0
2023-01-18 07:00:00+00:00,0.64525,0.64532,0.64431,0.64513,2262,14,0
2023-01-18 08:00:00+00:00,0.64513,0.64642,0.64498,0.64639,2189,14,0
2023-01-18 09:00:00+00:00,0.64638,0.64848,0.64629,0.64729,3546,14,0
2023-01-18 10:00:00+00:00,0.64729,0.64898,0.64721,0.64785,3165,14,0
2023-01-18 11:00:00+00:00,0.64794,0.64889,0.6459,0.64861,3346,14,0
2023-01-18 12:00:00+00:00,0.6486,0.64867,0.64694,0.6478,2263,14,0
2023-01-18 13:00:00+00:00,0.64781,0.64902,0.64773,0.64861,2104,14,0
2023-01-18 14:00:00+00:00,0.6486,0.64903,0.64759,0.64865,2148,14,0
2023-01-18 15:00:00+00:00,0.64865,0.65144,0.64849,0.65057,3742,14,0
2023-01-18 16:00:00+00:00,0.65057,0.65293,0.64968,0.65087,4809,14,0
2023-01-18 17:00:00+00:00,0.65088,0.65109,0.64678,0.64718,4004,14,0
2023-01-18 18:00:00+00:00,0.64716,0.64774,0.64444,0.64577,3253,14,0
2023-01-18 19:00:00+00:00,0.6458,0.64591,0.64298,0.64337,2844,14,0
2023-01-18 20:00:00+00:00,0.64325,0.64402,0.64231,0.64347,2075,14,0
