time,open,high,low,close,tick_volume,spread,real_volume
2025-06-02 01:00:00+00:00,3298.95,3309.45,3295.92,3307.31,1800,18,0
2025-06-02 01:15:00+00:00,3307.31,3308.6,3300.16,3303.94,1194,18,0
2025-06-02 01:30:00+00:00,3303.93,3305.86,3302.52,3305.78,885,18,0
2025-06-02 01:45:00+00:00,3305.78,3315.09,3305.66,3313.12,1242,18,0
2025-06-02 02:00:00+00:00,3313.13,3316.61,3312.47,3313.73,1132,18,0
2025-06-02 02:15:00+00:00,3313.73,3314.02,3311.3,3312.11,688,18,0
2025-06-02 02:30:00+00:00,3312.11,3313.17,3310.28,3311.32,648,18,0
2025-06-02 02:45:00+00:00,3311.31,3312.31,3309.2,3310.17,937,18,0
2025-06-02 03:00:00+00:00,3310.01,3314.75,3309.75,3313.15,1411,18,0
2025-06-02 03:15:00+00:00,3313.15,3314.89,3311.37,3312.88,1318,18,0
2025-06-02 03:30:00+00:00,3312.88,3313.55,3303.33,3307.37,1639,18,0
2025-06-02 03:45:00+00:00,3307.38,3311.52,3307.22,3311.29,1560,18,0
2025-06-02 04:00:00+00:00,3311.44,3313.66,3310.58,3312.28,1531,18,0
2025-06-02 04:15:00+00:00,3312.25,3313.35,3308.15,3309.34,1555,18,0
2025-06-02 04:30:00+00:00,3309.38,3310.76,3303.87,3306.39,1797,18,0
2025-06-02 04:45:00+00:00,3306.37,3307.09,3301.44,3303.67,1658,18,0
2025-06-02 05:00:00+00:00,3303.66,3308.86,3303.45,3308.41,1415,18,0
2025-06-02 05:15:00+00:00,3308.42,3311.49,3306.36,3306.85,1288,18,0
2025-06-02 05:30:00+00:00,3306.85,3309.63,3306.71,3307.16,988,18,0
2025-06-02 05:45:00+00:00,3307.16,3308.55,3305.12,3307.31,1061,18,0
2025-06-02 06:00:00+00:00,3307.27,3307.64,3304.36,3305.26,967,18,0
2025-06-02 06:15:00+00:00,3305.27,3308.34,3304.98,3305.54,920,18,0
2025-06-02 06:30:00+00:00,3305.55,3305.97,3303.31,3305.35,1099,18,0
2025-06-02 06:45:00+00:00,3305.35,3308.86,3305.06,3308.61,1098,18,0
2025-06-02 07:00:00+00:00,3308.71,3312.28,3308.71,3311.49,1302,18,0
2025-06-02 07:15:00+00:00,3311.51,3313.93,3311.24,3313.59,1063,18,0
2025-06-02 07:30:00+00:00,3313.62,3315.72,3312.96,3314.72,1086,18,0
2025-06-02 07:45:00+00:00,3314.71,3318.15,3313.61,3313.87,1227,18,0
2025-06-02 08:00:00+00:00,3313.87,3319.63,3313.82,3318.7,1320,18,0
2025-06-02 08:15:00+00:00,3318.71,3319.77,3316.44,3318.15,1197,18,0
2025-06-02 08:30:00+00:00,3318.1,3323.18,3316.54,3322.53,1332,18,0
2025-06-02 08:45:00+00:00,3322.62,3325.69,3322.48,3323.72,1504,18,0
2025-06-02 09:00:00+00:00,3323.75,3329.29,3323.75,3327.96,1954,18,0
2025-06-02 09:15:00+00:00,3327.97,3337.92,3327.67,3337.54,2307,18,0
2025-06-02 09:30:00+00:00,3337.54,3345.06,3335.9,3345.06,2381,18,0
2025-06-02 09:45:00+00:00,3345.04,3345.39,3339.92,3344.41,2153,18,0
2025-06-02 10:00:00+00:00,3344.46,3352.63,3343.18,3351.33,2444,18,0
2025-06-02 10:15:00+00:00,3351.27,3358.84,3351.27,3353.44,2867,18,0
2025-06-02 10:30:00+00:00,3353.38,3358.95,3353.35,3354.43,2154,18,0
2025-06-02 10:45:00+00:00,3354.45,3356.82,3350.75,3352.56,2263,18,0
2025-06-02 11:00:00+00:00,3352.56,3356.35,3350.69,3353.62,1756,18,0
2025-06-02 11:15:00+00:00,3353.62,3355.04,3350.56,3353.05,1547,18,0
2025-06-02 11:30:00+00:00,3353.06,3354.6,3350.08,3353.64,1514,18,0
2025-06-02 11:45:00+00:00,3353.64,3355.62,3352.02,3352.03,1325,18,0
2025-06-02 12:00:00+00:00,3352.07,3352.45,3347.23,3348.5,1648,18,0
2025-06-02 12:15:00+00:00,3348.5,3351.06,3346.32,3347.0,1487,18,0
2025-06-02 12:30:00+00:00,3347.03,3347.62,3344.49,3346.73,1863,18,0
2025-06-02 12:45:00+00:00,3346.69,3348.47,3346.01,3348.31,1588,18,0
2025-06-02 13:00:00+00:00,3348.36,3349.45,3345.52,3346.42,1415,18,0
2025-06-02 13:15:00+00:00,3346.42,3350.64,3346.42,3349.32,1395,18,0
2025-06-02 13:30:00+00:00,3349.32,3350.5,3345.07,3345.19,1783,18,0
2025-06-02 13:45:00+00:00,3345.19,3351.34,3344.56,3348.61,1879,18,0
2025-06-02 14:00:00+00:00,3348.64,3349.94,3346.05,3349.25,1868,18,0
2025-06-02 14:15:00+00:00,3349.33,3353.96,3349.0,3353.34,1538,18,0
2025-06-02 14:30:00+00:00,3353.39,3360.16,3353.39,3356.68,2000,18,0
2025-06-02 14:45:00+00:00,3356.68,3358.59,3353.18,3356.29,1757,18,0
2025-06-02 15:00:00+00:00,3356.25,3359.86,3354.05,3357.77,2058,18,0
2025-06-02 15:15:00+00:00,3357.81,3363.52,3357.0,3360.8,2199,18,0
2025-06-02 15:30:00+00:00,3360.85,3363.62,3360.33,3361.72,2217,18,0
2025-06-02 15:45:00+00:00,3361.73,3362.08,3354.72,3355.44,2343,18,0
2025-06-02 16:00:00+00:00,3355.67,3357.65,3352.8,3356.43,2594,18,0
2025-06-02 16:15:00+00:00,3356.83,3357.62,3351.97,3355.73,2153,18,0
2025-06-02 16:30:00+00:00,3355.89,3366.78,3350.41,3366.63,3275,18,0
2025-06-02 16:45:00+00:00,3366.56,3376.17,3364.93,3370.94,3275,18,0
2025-06-02 17:00:00+00:00,3372.45,3376.45,3367.69,3374.36,3326,18,0
2025-06-02 17:15:00+00:00,3374.49,3378.01,3372.03,3373.11,2570,18,0
2025-06-02 17:30:00+00:00,3373.27,3377.95,3372.08,3377.95,2516,18,0
2025-06-02 17:45:00+00:00,3377.94,3378.75,3375.32,3376.05,2177,18,0
2025-06-02 18:00:00+00:00,3375.97,3378.69,3373.39,3374.74,2156,18,0
2025-06-02 18:15:00+00:00,3374.74,3378.25,3369.8,3373.33,2071,18,0
2025-06-02 18:30:00+00:00,3373.35,3375.05,3371.03,3374.76,2292,18,0
2025-06-02 18:45:00+00:00,3374.76,3375.93,3372.43,3374.26,2190,18,0
2025-06-02 19:00:00+00:00,3374.26,3379.28,3371.04,3372.68,2907,18,0
2025-06-02 19:15:00+00:00,3372.62,3373.47,3370.34,3373.1,2478,18,0
2025-06-02 19:30:00+00:00,3373.1,3375.0,3369.93,3370.57,2393,18,0
2025-06-02 19:45:00+00:00,3370.59,3372.83,3369.32,3371.73,2007,18,0
2025-06-02 20:00:00+00:00,3371.72,3375.6,3371.48,3374.91,1991,18,0
2025-06-02 20:15:00+00:00,3374.9,3375.35,3371.31,3372.28,2290,18,0
2025-06-02 20:30:00+00:00,3372.28,3375.08,3372.19,3374.74,1930,18,0
2025-06-02 20:45:00+00:00,3374.82,3375.95,3373.19,3374.37,1872,18,0
2025-06-02 21:00:00+00:00,3374.4,3374.5,3371.27,3373.47,1885,18,0
2025-06-02 21:15:00+00:00,3373.47,3373.53,3370.78,3372.02,1637,18,0
2025-06-02 21:30:00+00:00,3371.94,3377.71,3371.41,3377.24,1835,18,0
2025-06-02 21:45:00+00:00,3377.14,3379.98,3376.89,3379.24,1815,18,0
2025-06-02 22:00:00+00:00,3379.21,3380.43,3377.91,3379.63,1564,18,0
2025-06-02 22:15:00+00:00,3379.57,3380.13,3378.79,3378.88,1266,18,0
2025-06-02 22:30:00+00:00,3378.88,3380.74,3378.47,3380.44,1522,18,0
2025-06-02 22:45:00+00:00,3380.44,3382.33,3380.06,3381.5,2000,18,0
2025-06-02 23:00:00+00:00,3381.55,3381.86,3378.4,3380.18,1336,18,0
2025-06-02 23:15:00+00:00,3380.18,3381.88,3379.78,3379.97,674,18,0
2025-06-02 23:30:00+00:00,3379.97,3380.95,3378.96,3380.67,849,18,0
