time,open,high,low,close,tick_volume,spread,real_volume
2025-06-01 00:00:00+00:00,104774.69,104884.47,104641.06,104863.87,8324,1594,0
2025-06-01 01:00:00+00:00,104863.92,104907.89,104602.92,104625.82,7437,1594,0
2025-06-01 02:00:00+00:00,104624.5,104842.54,104473.07,104592.47,7467,1594,0
2025-06-01 03:00:00+00:00,104594.47,104645.85,104324.45,104447.63,9638,1594,0
2025-06-01 04:00:00+00:00,104447.63,104509.48,103979.38,104121.38,10152,1594,0
2025-06-01 05:00:00+00:00,104121.35,104322.88,103918.89,104184.81,9613,1594,0
2025-06-01 06:00:00+00:00,104184.87,104459.02,103970.2,104374.17,8361,1594,0
2025-06-01 07:00:00+00:00,104374.62,104731.27,104354.46,104629.39,5880,1594,0
2025-06-01 08:00:00+00:00,104628.38,104709.91,104442.09,104529.58,5204,1594,0
2025-06-01 09:00:00+00:00,104529.55,104529.62,104191.56,104257.48,7395,1594,0
2025-06-01 10:00:00+00:00,104257.41,104373.83,104193.45,104269.8,6340,1594,0
2025-06-01 11:00:00+00:00,104269.78,104387.37,104209.13,104384.34,7016,1594,0
2025-06-01 12:00:00+00:00,104385.84,104456.1,103747.14,103934.33,14781,1594,0
2025-06-01 13:00:00+00:00,103934.33,104037.21,103769.61,103924.13,16435,1594,0
2025-06-01 14:00:00+00:00,103924.08,104141.32,103838.76,104073.37,12857,1594,0
2025-06-01 15:00:00+00:00,104072.1,104181.03,103767.89,103949.25,13711,1594,0
2025-06-01 16:00:00+00:00,103948.53,104427.88,103940.43,104257.81,14315,1594,0
2025-06-01 17:00:00+00:00,104257.82,104772.86,104250.85,104598.79,13350,1594,0
2025-06-01 18:00:00+00:00,104598.8,104804.88,104498.43,104703.18,10825,1594,0
2025-06-01 19:00:00+00:00,104703.13,105295.63,104650.11,105028.39,15725,1594,0
2025-06-01 20:00:00+00:00,105028.35,105194.29,104980.16,105062.56,10598,1594,0
2025-06-01 21:00:00+00:00,105062.56,105066.78,104332.57,104895.47,14752,1594,0
2025-06-01 22:00:00+00:00,104895.46,105148.52,104809.72,105114.07,10609,1594,0
2025-06-01 23:00:00+00:00,105114.07,105299.0,104892.96,104948.19,8027,1594,0
2025-06-02 00:00:00+00:00,104949.32,105498.4,104910.61,105485.37,8936,1594,0
2025-06-02 01:00:00+00:00,105484.66,105741.64,105406.81,105505.78,13902,1594,0
2025-06-02 02:00:00+00:00,105505.72,105867.24,105448.97,105640.55,9716,1594,0
2025-06-02 03:00:00+00:00,105645.73,105741.11,105397.1,105421.65,10562,1594,0
2025-06-02 04:00:00+00:00,105421.61,105651.75,105343.39,105382.95,10254,1594,0
2025-06-02 05:00:00+00:00,105382.87,105418.9,105011.43,105031.12,9243,1594,0
2025-06-02 06:00:00+00:00,105031.13,105055.12,104565.6,104829.12,8955,1594,0
2025-06-02 07:00:00+00:00,104826.33,104999.72,104693.47,104767.08,6422,1594,0
2025-06-02 08:00:00+00:00,104764.38,104919.63,104605.76,104827.41,8255,1594,0
2025-06-02 09:00:00+00:00,104827.35,105258.99,104726.32,105156.63,9351,1594,0
2025-06-02 10:00:00+00:00,105156.59,105440.14,105156.58,105387.45,6066,1594,0
2025-06-02 11:00:00+00:00,105384.94,105931.79,105238.61,105335.54,7780,1594,0
2025-06-02 12:00:00+00:00,105332.43,105334.19,104477.62,104580.13,11942,1594,0
2025-06-02 13:00:00+00:00,104580.13,104659.46,104250.14,104368.54,10189,1594,0
2025-06-02 14:00:00+00:00,104367.01,104491.54,103935.61,104044.7,7982,1594,0
2025-06-02 15:00:00+00:00,104044.71,104275.95,103857.63,104188.14,12627,1594,0
2025-06-02 16:00:00+00:00,104189.5,104551.32,103698.41,103796.8,18793,1594,0
2025-06-02 17:00:00+00:00,103796.84,104667.7,103662.43,104162.95,28397,1594,0
2025-06-02 18:00:00+00:00,104162.98,104559.05,103896.52,104425.56,11911,1594,0
2025-06-02 19:00:00+00:00,104425.61,104453.53,104012.08,104264.4,13622,1594,0
2025-06-02 20:00:00+00:00,104264.4,104484.02,104077.15,104384.06,17744,1594,0
2025-06-02 21:00:00+00:00,104388.43,104720.38,104187.01,104348.66,9089,1594,0
2025-06-02 22:00:00+00:00,104348.73,104499.25,104037.03,104416.67,7684,1594,0
2025-06-02 23:00:00+00:00,104416.66,104997.81,104416.66,104868.9,9819,1594,0
2025-06-03 00:00:00+00:00,104868.85,105088.93,104557.04,104926.23,12052,1594,0
2025-06-03 01:00:00+00:00,104926.19,105793.7,104923.16,105682.97,12133,1594,0
2025-06-03 02:00:00+00:00,105683.31,105936.06,105560.47,105853.89,13458,1594,0
2025-06-03 03:00:00+00:00,105856.8,106392.26,105744.95,106274.91,18547,1594,0
2025-06-03 04:00:00+00:00,106275.39,106490.71,106110.32,106478.35,13352,1594,0
2025-06-03 05:00:00+00:00,106476.95,106498.94,105562.51,105607.45,12242,1594,0
2025-06-03 06:00:00+00:00,105606.47,105708.77,105335.04,105472.54,13246,1594,0
2025-06-03 07:00:00+00:00,105472.6,105506.27,105107.47,105166.36,9342,1594,0
