time,open,high,low,close,tick_volume,spread,real_volume
2022-11-11 13:00:00+00:00,1763.96,1766.64,1757.39,1758.18,10213,4,0
2022-11-11 14:00:00+00:00,1758.17,1760.61,1755.1,1759.33,7646,4,0
2022-11-11 15:00:00+00:00,1759.41,1761.94,1756.81,1761.3,7260,4,0
2022-11-11 16:00:00+00:00,1761.3,1766.13,1759.35,1765.64,10300,4,0
2022-11-11 17:00:00+00:00,1765.63,1765.71,1755.6,1760.96,10996,4,0
2022-11-11 18:00:00+00:00,1760.94,1764.52,1758.2,1763.7,12163,4,0
2022-11-11 19:00:00+00:00,1763.73,1764.84,1759.71,1763.68,8535,4,0
2022-11-11 20:00:00+00:00,1763.68,1765.74,1762.76,1764.56,4951,4,0
2022-11-11 21:00:00+00:00,1764.61,1767.28,1763.22,1765.39,4007,4,0
2022-11-11 22:00:00+00:00,1765.4,1768.09,1764.37,1768.09,4088,4,0
2022-11-11 23:00:00+00:00,1768.09,1768.18,1765.49,1767.77,4370,4,0
2022-11-12 00:00:00+00:00,1767.81,1772.78,1766.39,1770.15,1671,1,0
2022-11-14 02:00:00+00:00,1763.34,1764.94,1761.28,1763.48,3717,9,0
2022-11-14 03:00:00+00:00,1763.48,1765.08,1761.88,1764.3,4546,10,0
2022-11-14 04:00:00+00:00,1764.36,1766.33,1761.74,1762.81,7506,4,0
2022-11-14 05:00:00+00:00,1762.78,1763.51,1760.95,1763.18,4798,4,0
2022-11-14 06:00:00+00:00,1763.26,1766.34,1763.03,1763.45,4150,4,0
2022-11-14 07:00:00+00:00,1763.45,1763.65,1759.37,1761.29,2703,4,0
2022-11-14 08:00:00+00:00,1761.29,1762.1,1757.97,1758.48,4484,4,0
2022-11-14 09:00:00+00:00,1758.5,1763.62,1758.15,1761.54,4801,4,0
2022-11-14 10:00:00+00:00,1761.55,1763.78,1760.24,1762.38,5127,4,0
2022-11-14 11:00:00+00:00,1762.37,1766.22,1761.24,1762.03,8233,4,0
2022-11-14 12:00:00+00:00,1762.03,1762.09,1757.09,1757.19,7501,4,0
2022-11-14 13:00:00+00:00,1757.19,1758.28,1754.38,1757.59,6196,4,0
2022-11-14 14:00:00+00:00,1757.68,1757.68,1753.3,1756.33,4887,4,0
2022-11-14 15:00:00+00:00,1756.33,1762.0,1755.56,1761.82,5752,4,0
2022-11-14 16:00:00+00:00,1761.83,1764.18,1758.8,1763.75,9157,4,0
2022-11-14 17:00:00+00:00,1763.76,1770.39,1762.45,1769.19,11576,4,0
2022-11-14 18:00:00+00:00,1769.19,1775.09,1768.51,1771.49,12533,4,0
2022-11-14 19:00:00+00:00,1771.54,1771.96,1766.6,1769.71,10339,4,0
2022-11-14 20:00:00+00:00,1769.72,1772.57,1769.5,1770.84,7988,4,0
2022-11-14 21:00:00+00:00,1770.86,1773.85,1770.29,1773.33,5565,4,0
2022-11-14 22:00:00+00:00,1773.33,1773.97,1771.51,1772.92,4006,4,0
2022-11-14 23:00:00+00:00,1772.98,1774.51,1771.4,1772.14,5572,4,0
2022-11-15 00:00:00+00:00,1772.14,1772.48,1771.06,1771.09,1598,8,0
2022-11-15 02:00:00+00:00,1770.64,1770.86,1769.13,1769.5,1293,9,0
2022-11-15 03:00:00+00:00,1769.54,1770.2,1767.13,1767.9,3004,10,0
2022-11-15 04:00:00+00:00,1767.9,1772.36,1767.18,1769.19,5659,4,0
2022-11-15 05:00:00+00:00,1769.19,1772.35,1768.24,1771.05,3975,4,0
2022-11-15 06:00:00+00:00,1771.04,1772.27,1770.23,1771.3,4269,4,0
2022-11-15 07:00:00+00:00,1771.3,1771.74,1770.04,1770.97,2272,4,0
2022-11-15 08:00:00+00:00,1771.0,1773.72,1770.65,1770.87,4119,4,0
2022-11-15 09:00:00+00:00,1770.88,1771.6,1768.76,1770.07,4248,4,0
2022-11-15 10:00:00+00:00,1770.07,1784.36,1769.99,1782.92,9496,4,0
