time,open,high,low,close,volume,tick_volume,spread
2022-10-27T07:00:00+00:00,32050.55,32064.55,32032.55,32057.55,964,290,0
2022-10-27T08:00:00+00:00,32058.55,32084.55,32020.55,32071.55,1553,290,0
2022-10-27T09:00:00+00:00,32070.55,32083.55,31975.55,31982.55,2054,290,0
2022-10-27T10:00:00+00:00,31981.55,32019.55,31947.55,31974.55,3062,290,0
2022-10-27T11:00:00+00:00,31973.55,32057.55,31963.55,32015.55,2349,290,0
2022-10-27T12:00:00+00:00,32015.55,32027.55,31957.55,31961.55,2019,290,0
2022-10-27T13:00:00+00:00,31964.55,32030.05,31944.55,32013.55,2207,290,0
2022-10-27T14:00:00+00:00,32013.55,32109.55,32005.55,32063.55,2528,290,0
2022-10-27T15:00:00+00:00,32062.55,32234.55,32051.55,32200.05,4163,290,0
2022-10-27T16:00:00+00:00,32203.05,32338.7,32093.7,32159.05,5034,260,0
2022-10-27T17:00:00+00:00,32154.05,32411.7,32138.05,32271.35,4766,260,0
2022-10-27T18:00:00+00:00,32268.35,32310.7,32119.7,32184.7,4753,260,0
2022-10-27T19:00:00+00:00,32183.7,32273.7,32100.7,32210.7,3939,260,0
2022-10-27T20:00:00+00:00,32213.7,32303.7,32135.7,32136.7,3312,260,0
2022-10-27T21:00:00+00:00,32137.7,32174.7,32095.7,32122.7,2858,260,0
2022-10-27T22:00:00+00:00,32118.7,32201.7,32017.7,32076.7,3952,260,0
2022-10-27T23:00:00+00:00,32079.55,32096.55,31863.65,32033.15,4696,290,0
2022-10-28T01:00:00+00:00,32033.15,32081.55,32009.55,32039.55,1850,290,0
2022-10-28T02:00:00+00:00,32039.55,32064.55,32007.55,32018.55,1479,290,0
2022-10-28T03:00:00+00:00,32017.55,32051.55,31990.55,32047.55,2045,290,0
2022-10-28T04:00:00+00:00,32048.55,32160.55,32047.55,32144.55,2182,290,0
2022-10-28T05:00:00+00:00,32142.55,32149.55,32085.55,32114.55,2092,290,0
2022-10-28T06:00:00+00:00,32114.55,32130.55,32078.55,32102.55,1506,290,0
2022-10-28T07:00:00+00:00,32102.55,32112.55,32050.55,32064.55,1291,290,0
2022-10-28T08:00:00+00:00,32064.55,32064.55,31979.55,31991.55,1972,290,0
2022-10-28T09:00:00+00:00,31991.55,32010.55,31917.55,31932.55,2470,290,0
2022-10-28T10:00:00+00:00,31950.55,31979.05,31880.05,31922.55,3214,290,0
2022-10-28T11:00:00+00:00,31921.55,32018.55,31899.55,31994.55,2456,290,0
2022-10-28T12:00:00+00:00,31994.55,32043.05,31948.55,32036.55,2489,290,0
2022-10-28T13:00:00+00:00,32037.05,32046.55,31992.55,32031.55,2055,290,0
2022-10-28T14:00:00+00:00,32033.55,32085.05,31994.55,32053.55,2390,290,0
2022-10-28T15:00:00+00:00,32054.05,32269.15,31978.15,32108.55,3446,290,0
2022-10-28T16:00:00+00:00,32108.55,32512.7,32095.55,32454.7,4311,260,0
2022-10-28T17:00:00+00:00,32452.15,32662.7,32331.7,32662.7,4745,260,0
2022-10-28T18:00:00+00:00,32664.7,32710.7,32599.7,32680.7,3575,260,0
2022-10-28T19:00:00+00:00,32674.7,32781.7,32614.7,32765.7,2893,260,0
2022-10-28T20:00:00+00:00,32767.7,32850.7,32762.7,32799.7,2564,260,0
2022-10-28T21:00:00+00:00,32799.7,32889.7,32778.7,32868.7,2698,260,0
2022-10-28T22:00:00+00:00,32868.7,32916.7,32839.7,32888.7,3094,260,0
2022-10-28T23:00:00+00:00,32879.55,32995.55,32872.55,32983.15,1559,290,0
2022-10-31T01:00:00+00:00,32907.15,32941.15,32839.55,32886.55,1343,290,0
2022-10-31T02:00:00+00:00,32886.55,32908.55,32876.55,32884.55,1423,290,0
