time,open,high,low,close,tick_volume,spread,real_volume
2025-01-02 01:00:00+00:00,2625.27,2625.64,2621.72,2623.7,1963,18,0
2025-01-02 02:00:00+00:00,2623.7,2627.76,2622.64,2625.34,3176,18,0
2025-01-02 03:00:00+00:00,2625.34,2634.51,2623.81,2632.95,9253,18,0
2025-01-02 04:00:00+00:00,2632.95,2636.54,2632.31,2634.75,6351,18,0
2025-01-02 05:00:00+00:00,2634.75,2635.4,2632.3,2633.6,4097,18,0
2025-01-02 06:00:00+00:00,2633.6,2634.16,2631.09,2633.98,3026,18,0
2025-01-02 07:00:00+00:00,2633.98,2636.41,2632.98,2633.99,4878,18,0
2025-01-02 08:00:00+00:00,2633.99,2635.39,2631.34,2634.19,5935,18,0
2025-01-02 09:00:00+00:00,2634.19,2636.04,2632.96,2636.0,4923,18,0
2025-01-02 10:00:00+00:00,2636.0,2637.68,2631.09,2636.45,6634,18,0
2025-01-02 11:00:00+00:00,2636.45,2639.98,2635.96,2636.03,6132,18,0
2025-01-02 12:00:00+00:00,2636.05,2646.21,2632.71,2642.71,8295,18,0
2025-01-02 13:00:00+00:00,2642.71,2644.56,2640.3,2641.99,5197,18,0
2025-01-02 14:00:00+00:00,2641.99,2646.38,2640.32,2643.39,6180,18,0
2025-01-02 15:00:00+00:00,2643.39,2647.19,2636.11,2642.86,12160,18,0
2025-01-02 16:00:00+00:00,2642.85,2651.03,2640.38,2647.59,12113,18,0
2025-01-02 17:00:00+00:00,2647.52,2655.79,2645.17,2654.03,12595,18,0
2025-01-02 18:00:00+00:00,2653.95,2660.33,2649.96,2659.22,11396,18,0
2025-01-02 19:00:00+00:00,2659.22,2660.37,2652.46,2656.53,6922,18,0
2025-01-02 20:00:00+00:00,2656.53,2658.78,2653.75,2655.42,7001,18,0
2025-01-02 21:00:00+00:00,2655.42,2657.13,2653.76,2654.63,6514,18,0
2025-01-02 22:00:00+00:00,2654.63,2660.38,2654.08,2659.63,6018,18,0
2025-01-02 23:00:00+00:00,2659.62,2660.14,2656.51,2657.45,1811,18,0
2025-01-03 01:00:00+00:00,2658.44,2659.57,2657.41,2658.42,1752,18,0
2025-01-03 02:00:00+00:00,2658.42,2661.06,2658.36,2660.77,3059,18,0
2025-01-03 03:00:00+00:00,2660.79,2662.5,2656.64,2659.47,5473,18,0
2025-01-03 04:00:00+00:00,2659.41,2664.07,2656.23,2662.5,6502,18,0
2025-01-03 05:00:00+00:00,2662.5,2665.33,2661.22,2662.33,5078,18,0
2025-01-03 06:00:00+00:00,2662.33,2664.31,2661.73,2662.85,2351,18,0
2025-01-03 07:00:00+00:00,2662.85,2662.92,2655.87,2658.6,4328,18,0
2025-01-03 08:00:00+00:00,2658.59,2660.3,2656.66,2659.59,4306,18,0
2025-01-03 09:00:00+00:00,2659.48,2659.49,2651.82,2654.19,5684,18,0
2025-01-03 10:00:00+00:00,2654.18,2655.76,2649.89,2652.99,7358,18,0
2025-01-03 11:00:00+00:00,2652.98,2655.82,2652.86,2653.72,5420,18,0
2025-01-03 12:00:00+00:00,2653.72,2658.03,2653.13,2657.79,4695,18,0
2025-01-03 13:00:00+00:00,2657.79,2659.32,2656.19,2657.6,4300,18,0
2025-01-03 14:00:00+00:00,2657.6,2658.29,2654.74,2655.25,4718,18,0
2025-01-03 15:00:00+00:00,2655.25,2656.35,2643.44,2649.9,10945,18,0
2025-01-03 16:00:00+00:00,2649.9,2652.6,2645.11,2647.82,11513,18,0
2025-01-03 17:00:00+00:00,2647.82,2648.25,2640.89,2643.96,13733,18,0
2025-01-03 18:00:00+00:00,2643.96,2647.17,2639.08,2639.97,8862,18,0
2025-01-03 19:00:00+00:00,2639.97,2642.65,2639.15,2641.79,5200,18,0
2025-01-03 20:00:00+00:00,2641.79,2642.31,2639.7,2641.88,5987,18,0
2025-01-03 21:00:00+00:00,2641.88,2642.91,2639.18,2639.5,3976,18,0
2025-01-03 22:00:00+00:00,2639.4,2640.09,2636.98,2638.29,3594,18,0
2025-01-03 23:00:00+00:00,2638.29,2640.85,2636.67,2640.05,1784,18,0
2025-01-06 01:00:00+00:00,2642.96,2642.96,2639.03,2641.02,2385,18,0
2025-01-06 02:00:00+00:00,2641.03,2643.27,2638.62,2643.16,3274,18,0
2025-01-06 03:00:00+00:00,2643.38,2647.36,2640.73,2641.33,8007,18,0
2025-01-06 04:00:00+00:00,2641.38,2645.23,2639.76,2644.48,5306,18,0
2025-01-06 05:00:00+00:00,2644.49,2645.26,2639.18,2640.18,4605,18,0
2025-01-06 06:00:00+00:00,2640.18,2640.75,2634.55,2635.44,4156,18,0
2025-01-06 07:00:00+00:00,2635.44,2636.18,2631.55,2633.88,5925,18,0
2025-01-06 08:00:00+00:00,2633.88,2635.29,2630.23,2631.48,5959,18,0
2025-01-06 09:00:00+00:00,2631.48,2633.64,2625.24,2626.85,6445,18,0
2025-01-06 10:00:00+00:00,2626.85,2632.53,2625.76,2631.47,6153,18,0
2025-01-06 11:00:00+00:00,2631.47,2635.74,2631.13,2632.77,5610,18,0
2025-01-06 12:00:00+00:00,2632.78,2635.0,2630.97,2633.6,4320,18,0
2025-01-06 13:00:00+00:00,2633.61,2649.48,2632.54,2645.57,12443,18,0
2025-01-06 14:00:00+00:00,2645.57,2647.81,2641.94,2645.31,8584,18,0
2025-01-06 15:00:00+00:00,2645.23,2648.82,2621.96,2624.06,14910,18,0
2025-01-06 16:00:00+00:00,2624.18,2634.66,2614.74,2631.6,15173,18,0
2025-01-06 17:00:00+00:00,2631.6,2639.59,2629.32,2634.33,14057,18,0
2025-01-06 18:00:00+00:00,2634.31,2641.21,2632.53,2640.69,9674,18,0
2025-01-06 19:00:00+00:00,2640.69,2640.98,2634.23,2636.69,6244,18,0
2025-01-06 20:00:00+00:00,2636.71,2638.56,2633.78,2634.58,6665,18,0
2025-01-06 21:00:00+00:00,2634.6,2635.47,2632.95,2634.29,5741,18,0
2025-01-06 22:00:00+00:00,2634.31,2635.46,2633.15,2634.56,4783,18,0
2025-01-06 23:00:00+00:00,2634.55,2637.01,2634.55,2635.94,1820,18,0
2025-01-07 01:00:00+00:00,2636.16,2636.19,2633.56,2634.6,1450,18,0
2025-01-07 02:00:00+00:00,2634.68,2635.17,2632.88,2634.98,2509,18,0
2025-01-07 03:00:00+00:00,2634.98,2641.12,2634.79,2638.94,7945,18,0
2025-01-07 04:00:00+00:00,2638.94,2640.06,2636.94,2638.52,4899,18,0
2025-01-07 05:00:00+00:00,2638.45,2640.2,2637.52,2639.54,2716,18,0
2025-01-07 06:00:00+00:00,2639.54,2639.75,2637.38,2638.24,2832,18,0
2025-01-07 07:00:00+00:00,2638.24,2645.68,2637.06,2644.43,5734,18,0
2025-01-07 08:00:00+00:00,2644.43,2646.67,2639.79,2640.19,6541,18,0
2025-01-07 09:00:00+00:00,2640.19,2642.16,2638.04,2640.53,6034,18,0
2025-01-07 10:00:00+00:00,2640.51,2644.82,2640.15,2642.67,6527,18,0
