strategy,capital,risk_pct,profit_growth,final_equity,return_pct,profit_factor,max_drawdown_pct,total_trades,win_rate,sharpe,avg_pnl,is_10x,is_5x_safe,return_dd_ratio
m5_keltner_squeeze,50.0,1.5,0.5,164.91180471743274,229.8236094348655,1.2331771883415126,25.575192055379464,692,22.832369942196532,0.11003532469590412,0.16605752126796625,False,False,8.99
m5_keltner_squeeze,50.0,2.0,1.0,199.4190654574465,298.838130914893,1.2141658040899144,33.56602039276533,678,23.156342182890853,0.10685221629207765,0.22038210244461148,False,False,8.9
m5_keltner_squeeze,50.0,1.5,1.0,169.8250326406134,239.65006528122677,1.200206048338485,27.36767740952398,689,22.93178519593614,0.10293101811577049,0.17391151326649262,False,False,8.76
m5_keltner_squeeze,50.0,2.0,0.5,176.53711116578594,253.0742223315719,1.2101878826402592,28.889059183218535,687,22.99854439592431,0.1068755560480082,0.18418793473913536,False,False,8.76
m5_keltner_squeeze,100.0,2.0,1.0,318.59915447258476,218.59915447258476,1.2454122307864015,25.266940248683557,693,22.7994227994228,0.1123184460428392,0.31543889534283526,False,False,8.65
m5_keltner_squeeze,200.0,2.0,1.0,458.16522765849106,129.08261382924553,1.2607467242187205,17.67648113426432,693,22.7994227994228,0.10760273712088864,0.37253279604399825,False,False,7.3
m5_keltner_squeeze,100.0,1.5,1.0,265.1092564889851,165.10925648898512,1.2120614511749443,22.715256969295197,693,22.7994227994228,0.10169073898296206,0.23825289536650082,False,False,7.27
m5_keltner_squeeze,50.0,1.0,1.0,140.6363645200459,181.2727290400918,1.223144395686615,25.24432354691927,692,22.832369942196532,0.10043938096283687,0.13097740537578906,False,False,7.18
m5_keltner_squeeze,100.0,2.0,0.5,271.93978889296307,171.93978889296307,1.2150141190926624,24.770445292890027,693,22.7994227994228,0.10313913206389971,0.24810936348190948,False,False,6.94
m5_keltner_squeeze,50.0,1.0,0.5,123.71934272529266,147.43868545058533,1.2248769097311571,21.848081467883407,693,22.7994227994228,0.09914969123168983,0.10637711792971546,False,False,6.75
m5_keltner_squeeze,200.0,2.0,0.5,433.003613139668,116.501806569834,1.2450813310533748,17.340526019324045,694,22.76657060518732,0.10466073711537746,0.33574007657012644,False,False,6.72
m5_keltner_squeeze,100.0,1.0,0.5,219.05650720898328,119.05650720898329,1.2240611209462866,18.107827009820895,694,22.76657060518732,0.10111455486639814,0.17155116312533625,False,False,6.57
m5_keltner_squeeze,200.0,1.5,1.0,425.960732231207,112.98036611560349,1.2426831007366212,17.403666325821902,694,22.76657060518732,0.10532702140709775,0.3255918331861771,False,False,6.49
m5_keltner_squeeze,100.0,1.0,1.0,217.3784665830705,117.37846658307049,1.1955890514769747,18.82020141613692,694,22.76657060518732,0.09310431547324347,0.16913323715139814,False,False,6.24
m5_keltner_squeeze,100.0,1.5,0.5,235.37961286091257,135.37961286091257,1.197121944597547,21.98734212255686,694,22.76657060518732,0.09633183782476293,0.19507148827220808,False,False,6.16
m5_keltner_squeeze,200.0,1.5,0.5,400.7054858381278,100.35274291906391,1.2279143221532118,16.459376569869587,694,22.76657060518732,0.10101809394133617,0.28920098823937734,False,False,6.1
m5_keltner_squeeze,50.0,0.5,1.0,85.82974108313262,71.65948216626524,1.2091653004014342,12.240385305300984,694,22.76657060518732,0.08768873958663174,0.0516278689958681,False,False,5.85
m5_keltner_squeeze,200.0,0.5,0.5,318.1945197412779,59.09725987063894,1.2410798013678637,10.148763064102852,694,22.76657060518732,0.10130136706441184,0.1703091062554435,False,False,5.82
m5_keltner_squeeze,50.0,0.5,0.5,83.44649820790075,66.89299641580149,1.2200991090747322,11.70349336100852,694,22.76657060518732,0.09103436201026646,0.04819380145230641,False,False,5.72
m5_keltner_squeeze,100.0,0.5,1.0,172.52758062198833,72.52758062198833,1.2215915947463218,12.949674086289257,694,22.76657060518732,0.09263077037910473,0.10450660031986779,False,False,5.6
m5_keltner_squeeze,200.0,0.5,1.0,319.05815823447824,59.52907911723913,1.2240655902272939,10.630976139636916,694,22.76657060518732,0.09565419932469847,0.17155354212460802,False,False,5.6
m5_keltner_squeeze,200.0,1.0,1.0,368.24232481714654,84.12116240857327,1.2097232296173395,15.486211727781383,694,22.76657060518732,0.09525534431398304,0.2424240991601535,False,False,5.43
m5_keltner_squeeze,200.0,1.0,0.5,350.28565185158635,75.14282592579318,1.2024504294553433,14.155046737484165,694,22.76657060518732,0.09266636670811768,0.21654993062188252,False,False,5.31
m5_keltner_squeeze,100.0,0.5,0.5,164.02233560811288,64.02233560811288,1.2192602904651715,12.268157976127773,694,22.76657060518732,0.09181354758855778,0.09225120404627235,False,False,5.22
m5_mtf_momentum,50.0,2.0,0.5,95.57316936811254,91.14633873622509,1.339368467336481,17.663802621617275,179,40.78212290502793,0.0979695592599456,0.2545987115537017,False,False,5.16
m5_mtf_momentum,50.0,1.5,0.5,83.41505088443337,66.83010176886674,1.3469415162327563,13.86860281184427,179,40.78212290502793,0.09624853472454549,0.1866762619242085,False,False,4.82
m5_mtf_momentum,100.0,1.5,0.5,161.3391485818159,61.33914858181589,1.3538758138093998,14.674205016631614,179,40.78212290502793,0.10050679082585816,0.3426768077196419,False,False,4.18
m5_mtf_momentum,50.0,1.5,1.0,86.76412423835967,73.52824847671934,1.316398743555317,17.730499172162567,179,40.78212290502793,0.09455183379773835,0.20538616892938366,False,False,4.15
m5_mtf_momentum,100.0,1.0,0.5,142.5445082979799,42.54450829797989,1.3571546936666408,10.37127538828381,179,40.78212290502793,0.09566281344798624,0.2376788173071504,False,False,4.1
m5_mtf_momentum,50.0,1.0,0.5,70.96491489098003,41.92982978196005,1.3475372378949297,10.419266697106956,179,40.78212290502793,0.09318657317339432,0.11712242955854771,False,False,4.02
m5_mtf_momentum,50.0,2.0,1.0,97.97243378559097,95.94486757118193,1.2915792361441425,24.168495292142843,179,40.78212290502793,0.09310930149516532,0.2680024233831898,False,False,3.97
m5_mtf_momentum,100.0,2.0,0.5,171.55112424193766,71.55112424193766,1.3454263144855763,18.365077909013028,179,40.78212290502793,0.10105069609136134,0.39972695107227735,False,False,3.9
m5_mtf_momentum,50.0,0.5,0.5,60.329493590609985,20.65898718121997,1.3678987324240721,5.431966109928463,179,40.78212290502793,0.0941911321645056,0.05770666810396659,False,False,3.8
m5_mtf_momentum,50.0,1.0,1.0,72.88776481853492,45.77552963706984,1.333592207235628,12.088359586739077,179,40.78212290502793,0.09338026388254306,0.12786460792477605,False,False,3.79
m5_mtf_momentum,100.0,1.0,1.0,145.57765893644387,45.57765893644387,1.3394071850561158,12.195311074373736,179,40.78212290502793,0.09441816111758738,0.2546237929410268,False,False,3.74
m5_mtf_momentum,100.0,0.5,0.5,120.50828056497052,20.50828056497052,1.364796195590061,5.5282664256915215,179,40.78212290502793,0.09346462415545698,0.11457139980430416,False,False,3.71
m5_mtf_momentum,50.0,0.5,1.0,60.852380366119824,21.70476073223965,1.363441010782673,5.985054844724916,179,40.78212290502793,0.09430451418720223,0.06062782327441264,False,False,3.63
m5_mtf_momentum,200.0,0.5,0.5,241.50560296799947,20.752801483999733,1.369245044717765,5.759197772947376,179,40.78212290502793,0.0947983461858935,0.2318748769161984,False,False,3.6
m5_mtf_momentum,100.0,1.5,1.0,163.21977126367347,63.219771263673465,1.3246107536226148,18.17030554900107,179,40.78212290502793,0.096140199815676,0.35318307968532686,False,False,3.48
m5_mtf_momentum,200.0,0.5,1.0,242.54269877945546,21.27134938972773,1.3571410274651452,6.311523073444534,179,40.78212290502793,0.09324609922641433,0.2376687082651151,False,False,3.37
m5_mtf_momentum,100.0,0.5,1.0,120.91346279076517,20.913462790765166,1.3466854050877797,6.333443722155548,179,40.78212290502793,0.09063191145141582,0.11683498765790605,False,False,3.3
m5_mtf_momentum,200.0,1.0,0.5,270.89112713087815,35.44556356543907,1.3660835296750873,10.799433013791072,179,40.78212290502793,0.0998989375337692,0.3960398163736206,False,False,3.28
m5_mtf_momentum,100.0,2.0,1.0,169.61946536083443,69.61946536083443,1.3035195937883204,21.73921359448846,179,40.78212290502793,0.09246620814984789,0.3889355606750524,False,False,3.2
m5_mtf_momentum,200.0,1.0,1.0,271.5476915897037,35.77384579485184,1.345404857250469,12.289549187477249,179,40.78212290502793,0.09583771372542353,0.3997077742441542,False,False,2.91
m5_mtf_momentum,200.0,2.0,1.0,282.9154164593685,41.45770822968424,1.319703087780919,15.008947217707433,179,40.78212290502793,0.08665117185906121,0.46321461709144396,False,False,2.76
m5_mtf_momentum,200.0,1.5,0.5,276.3812769470595,38.19063847352976,1.3279644994813626,14.0435068897489,179,40.78212290502793,0.09153920378617149,0.4267110443969801,False,False,2.72
m5_mtf_momentum,200.0,1.5,1.0,278.44181000554806,39.22090500277403,1.3215140467539017,14.523208219981873,179,40.78212290502793,0.0888892292968283,0.43822240226563075,False,False,2.7
m5_mtf_momentum,200.0,2.0,0.5,280.4718175165631,40.23590875828154,1.3184391742548185,14.917347691336575,179,40.78212290502793,0.0874354018007656,0.44956322634951473,False,False,2.7
